2003-07-06 08:50:17,829 INFO  [org.jboss.invocation.http.server.HttpProxyFactory] Started
2003-07-06 08:50:17,830 INFO  [org.jboss.invocation.http.server.HttpProxyFactory] Starting
2003-07-06 08:50:17,831 INFO  [org.jboss.invocation.http.server.HttpProxyFactory] Started
2003-07-06 08:50:17,897 INFO  [org.jboss.deployment.MainDeployer] Deployed package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/
2003-07-06 08:50:17,898 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-jca.sar
2003-07-06 08:50:18,089 INFO  [org.jboss.resource.RARDeployer] Creating
2003-07-06 08:50:18,116 INFO  [org.jboss.resource.RARDeployer] Created
2003-07-06 08:50:18,117 INFO  [org.jboss.deployment.XSLSubDeployer] Creating
2003-07-06 08:50:18,633 INFO  [org.jboss.deployment.XSLSubDeployer] Created templates: org.apache.xalan.templates.StylesheetRoot@a00185
2003-07-06 08:50:18,633 INFO  [org.jboss.deployment.XSLSubDeployer] Created
2003-07-06 08:50:18,634 INFO  [org.jboss.resource.RARDeployer] Starting
2003-07-06 08:50:18,634 INFO  [org.jboss.deployment.MainDeployer] Adding deployer: org.jboss.resource.RARDeployer@c3c315
2003-07-06 08:50:18,635 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:18,636 INFO  [org.jboss.deployment.MainDeployer] deployment waiting for deployer: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:18,636 INFO  [org.jboss.deployment.MainDeployer] Deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/ is waiting for an appropriate deployer.
2003-07-06 08:50:18,637 INFO  [org.jboss.resource.RARDeployer] Started
2003-07-06 08:50:18,637 INFO  [org.jboss.deployment.XSLSubDeployer] Starting
2003-07-06 08:50:18,637 INFO  [org.jboss.deployment.MainDeployer] Adding deployer: org.jboss.deployment.XSLSubDeployer@1328c7a
2003-07-06 08:50:18,638 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:18,639 INFO  [org.jboss.deployment.MainDeployer] deployment waiting for deployer: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/
2003-07-06 08:50:18,639 INFO  [org.jboss.deployment.MainDeployer] Deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/http-invoker.sar/invoker.war/ is waiting for an appropriate deployer.
2003-07-06 08:50:18,639 INFO  [org.jboss.deployment.XSLSubDeployer] Started
2003-07-06 08:50:18,651 INFO  [org.jboss.deployment.MainDeployer] Deployed package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-jca.sar
2003-07-06 08:50:18,652 INFO  [org.jboss.deployment.MainDeployer] Starting deployment of package: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/
2003-07-06 08:50:18,770 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/axis.jar
2003-07-06 08:50:18,771 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/commons-discovery.jar
2003-07-06 08:50:18,771 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/commons-logging.jar
2003-07-06 08:50:18,774 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jaxrpc.jar
2003-07-06 08:50:18,774 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.jar
2003-07-06 08:50:18,775 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jboss-net.war/
2003-07-06 08:50:18,775 INFO  [org.jboss.deployment.SARDeployer] nested deployment: file:/opt/jboss-3.2.1_tomcat-4.1.24/server/all/deploy/jboss-net.sar/jmx-net.wsr/
